order_id,tanggal_order,marketplace,produk_id,produk_nama,kategori,qty,harga_satuan,total_order,diskon,ongkir,status,refund_status,refund_amount
ORD0689785495557543,2025-02-02,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,468727,89273,15217,Dikirim,Tidak Ada,0
TOP984202085670,2025-02-02,Tokopedia,P008,Maru Glam Heels,Formal,5,479000,2378076,16924,21481,Dikirim,Tidak Ada,0
BLI9361469214,2025-02-02,Blibli,P004,Maru Flat Formal,Formal,2,199000,376221,21779,24132,Dikirim,Tidak Ada,0
LAZ4018785343,2025-02-02,Lazada,P003,Maru Heels Profesional,Formal,5,389000,1940028,4972,11821,Dikirim,Tidak Ada,0
LAZ5592045733,2025-02-02,Lazada,P006,Maru Sneakers Hike,Outdoor,4,359000,1343110,92890,12941,Dikirim,Tidak Ada,0
ORD9202604969317967,2025-02-02,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1498877,57123,12397,Dikirim,Tidak Ada,0
BLI9311657030,2025-02-02,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,393216,5784,12577,Dikirim,Tidak Ada,0
TOP170115987918,2025-02-02,Tokopedia,P003,Maru Heels Profesional,Formal,2,389000,743578,34422,11886,Dikirim,Tidak Ada,0
BLI3668090066,2025-02-02,Blibli,P005,Maru Boots Petualangan,Outdoor,1,499000,454161,44839,19692,Dikirim,Tidak Ada,0
LAZ1030216657,2025-02-02,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,717719,29281,20252,Dikirim,Tidak Ada,0
TOP800726710828,2025-02-02,Tokopedia,P010,Maru Sport Flats,Olahraga,4,269000,985346,90654,19108,Dikirim,Tidak Ada,0
ORD5227153712227947,2025-02-02,Shopee,P007,Maru Sandal Malam,Formal,2,319000,609491,28509,28976,Dikirim,Tidak Ada,0
LAZ0206280075,2025-02-02,Lazada,P007,Maru Sandal Malam,Formal,2,319000,618896,19104,16234,Dikirim,Tidak Ada,0
BLI9000422457,2025-02-02,Blibli,P005,Maru Boots Petualangan,Outdoor,2,499000,995396,2604,18346,Dikirim,Tidak Ada,0
ORD1631097715151420,2025-02-02,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,1044909,31091,26267,Dikirim,Tidak Ada,0
LAZ1228845003,2025-02-02,Lazada,P004,Maru Flat Formal,Formal,1,199000,134522,64478,26641,Dikirim,Tidak Ada,0
ORD6246351077706331,2025-02-02,Shopee,P001,Maru Slip-On Kasual,Kasual,5,249000,1167060,77940,20585,Dikirim,Tidak Ada,0
ORD6082768936308719,2025-02-02,Shopee,P004,Maru Flat Formal,Formal,2,199000,362292,35708,18634,Dikirim,Tidak Ada,0
ORD7014478101883622,2025-02-02,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,174613,94387,21736,Dikirim,Tidak Ada,0
ORD9849174204194161,2025-02-02,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,374836,24164,19643,Dikirim,Tersedia,15259
ORD4750102663192940,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,935348,62652,12393,Dikirim,Tersedia,32507
TOP707147966274,2025-02-02,Tokopedia,P002,Maru Loafer Elegan,Formal,5,279000,1331368,63632,26777,Dikirim,Tidak Ada,0
ORD6676137305131350,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1897780,98220,17701,Dikirim,Tersedia,73050
TOP993763104478,2025-02-02,Tokopedia,P008,Maru Glam Heels,Formal,3,479000,1363717,73283,17389,Dikirim,Tersedia,33085
TOP774234462703,2025-02-02,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1966980,29020,25027,Dikirim,Tidak Ada,0
BLI3069176457,2025-02-02,Blibli,P004,Maru Flat Formal,Formal,3,199000,560932,36068,11970,Dikirim,Tidak Ada,0
TOP313514592565,2025-02-02,Tokopedia,P004,Maru Flat Formal,Formal,1,199000,179868,19132,29964,Dikirim,Tersedia,7045
ORD2259213580786058,2025-02-02,Shopee,P008,Maru Glam Heels,Formal,4,479000,1907858,8142,19339,Dikirim,Tersedia,7313
ORD9238115370226704,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,930730,67270,21856,Dikirim,Tersedia,24846
ORD8692809572865037,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1990031,5969,14414,Dikirim,Tersedia,3462
ORD0696882747357093,2025-02-02,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,1046129,29871,26926,Dikirim,Tersedia,27768
ORD7561652661462156,2025-02-02,Shopee,P008,Maru Glam Heels,Formal,4,479000,1832785,83215,12447,Dikirim,Tersedia,25849
ORD8793021234346823,2025-02-02,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,976242,19758,15663,Dikirim,Tidak Ada,0
LAZ2240327059,2025-02-02,Lazada,P006,Maru Sneakers Hike,Outdoor,5,359000,1752143,42857,20990,Dikirim,Tidak Ada,0
LAZ7093039033,2025-02-02,Lazada,P009,Maru Sneakers Olahraga,Olahraga,1,399000,347222,51778,28982,Dikirim,Tidak Ada,0
TOP891991026289,2025-02-02,Tokopedia,P001,Maru Slip-On Kasual,Kasual,1,249000,162997,86003,29065,Dikirim,Tidak Ada,0
LAZ8515595239,2025-02-02,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1193138,3862,15857,Dikirim,Tersedia,169
LAZ7538439900,2025-02-02,Lazada,P003,Maru Heels Profesional,Formal,1,389000,351525,37475,12777,Dikirim,Tersedia,17674
ORD5301223459883863,2025-02-02,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1563748,32252,16700,Dikirim,Tersedia,29004
LAZ6740586879,2025-02-02,Lazada,P001,Maru Slip-On Kasual,Kasual,5,249000,1156983,88017,11821,Dikirim,Tidak Ada,0
ORD9514661318096190,2025-02-02,Shopee,P004,Maru Flat Formal,Formal,5,199000,969238,25762,23351,Dikirim,Tidak Ada,0
BLI8430403935,2025-02-02,Blibli,P005,Maru Boots Petualangan,Outdoor,4,499000,1945032,50968,26108,Dikirim,Tersedia,20935
ORD0890826329775442,2025-02-02,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1944794,206,16322,Dikirim,Tersedia,132
BLI0364878574,2025-02-02,Blibli,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1182647,14353,26282,Dikirim,Tersedia,7033
TOP921581760432,2025-02-02,Tokopedia,P008,Maru Glam Heels,Formal,4,479000,1817516,98484,18370,Dikirim,Tersedia,71753
BLI4545316500,2025-02-02,Blibli,P001,Maru Slip-On Kasual,Kasual,4,249000,915764,80236,17579,Dikirim,Tidak Ada,0
ORD1936729981981222,2025-02-02,Shopee,P008,Maru Glam Heels,Formal,4,479000,1875346,40654,29889,Dikirim,Tersedia,15859
LAZ3693325766,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,234941,34059,21697,Dikirim,Tidak Ada,0
ORD3103782863592065,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2407723,87277,28764,Dikirim,Tersedia,3780
ORD5689794153127782,2025-02-02,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,679354,38646,29042,Dikirim,Tidak Ada,0
ORD6402277624880912,2025-02-02,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1372001,63999,10499,Dikirim,Tidak Ada,0
ORD9254835519646867,2025-02-02,Shopee,P004,Maru Flat Formal,Formal,4,199000,786742,9258,26294,Dikirim,Tersedia,1165
LAZ8761230025,2025-02-02,Lazada,P007,Maru Sandal Malam,Formal,2,319000,584294,53706,23882,Dikirim,Tidak Ada,0
BLI8315342703,2025-02-02,Blibli,P007,Maru Sandal Malam,Formal,4,319000,1253246,22754,21242,Dikirim,Tidak Ada,0
ORD3957985727573396,2025-02-02,Shopee,P005,Maru Boots Petualangan,Outdoor,1,499000,438682,60318,13351,Dikirim,Tidak Ada,0
LAZ2622864854,2025-02-02,Lazada,P004,Maru Flat Formal,Formal,4,199000,768068,27932,24848,Dikirim,Tidak Ada,0
LAZ2973662961,2025-02-02,Lazada,P008,Maru Glam Heels,Formal,5,479000,2324377,70623,11985,Dikirim,Tersedia,5718
LAZ5058582670,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,232739,36261,24109,Dikirim,Tidak Ada,0
LAZ9053774053,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,3,269000,752897,54103,16510,Dikirim,Tersedia,53162
ORD9409895265278432,2025-02-02,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,169216,79784,29031,Dikirim,Tidak Ada,0
ORD5761358751050933,2025-02-02,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1186476,10524,20932,Dikirim,Tersedia,7972
BLI8000086616,2025-02-02,Blibli,P004,Maru Flat Formal,Formal,4,199000,727984,68016,18806,Dikirim,Tersedia,17077
ORD4471652482531939,2025-02-02,Shopee,P008,Maru Glam Heels,Formal,3,479000,1339957,97043,27002,Dikirim,Tersedia,72662
BLI0289521751,2025-02-02,Blibli,P004,Maru Flat Formal,Formal,2,199000,343737,54263,26755,Dikirim,Tidak Ada,0
BLI7869631013,2025-02-02,Blibli,P001,Maru Slip-On Kasual,Kasual,4,249000,901773,94227,29095,Dikirim,Tersedia,39978
ORD3000942756222199,2025-02-02,Shopee,P007,Maru Sandal Malam,Formal,3,319000,948018,8982,26654,Dikirim,Tidak Ada,0
ORD8962509955272707,2025-02-02,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1226255,49745,13815,Dikirim,Tersedia,44174
TOP249569282654,2025-02-02,Tokopedia,P010,Maru Sport Flats,Olahraga,4,269000,1051682,24318,21227,Dikirim,Tersedia,12693
BLI3353915795,2025-02-02,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,774744,32256,22626,Dikirim,Tersedia,848
TOP523061641729,2025-02-02,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1904987,91013,28780,Dikirim,Tidak Ada,0
ORD7173976255231352,2025-02-02,Shopee,P004,Maru Flat Formal,Formal,1,199000,102465,96535,22656,Dikirim,Tidak Ada,0
TOP574642358868,2025-02-02,Tokopedia,P004,Maru Flat Formal,Formal,3,199000,586010,10990,27104,Dikirim,Tidak Ada,0
LAZ8492772703,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,4,269000,1039066,36934,18893,Dikirim,Tersedia,16541
BLI3078563893,2025-02-02,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,330098,68902,28078,Dikirim,Tidak Ada,0
ORD8017897780459147,2025-02-02,Shopee,P004,Maru Flat Formal,Formal,1,199000,127908,71092,12048,Dikirim,Tidak Ada,0
TOP939402050902,2025-02-02,Tokopedia,P003,Maru Heels Profesional,Formal,3,389000,1125247,41753,26059,Dikirim,Tidak Ada,0
ORD2411513467980547,2025-02-02,Shopee,P008,Maru Glam Heels,Formal,4,479000,1883759,32241,17781,Dikirim,Tidak Ada,0
TOP250014593508,2025-02-02,Tokopedia,P004,Maru Flat Formal,Formal,4,199000,727292,68708,12599,Dikirim,Tidak Ada,0
LAZ3574859019,2025-02-02,Lazada,P007,Maru Sandal Malam,Formal,5,319000,1534178,60822,21386,Dikirim,Tidak Ada,0
LAZ5403974284,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,4,269000,982979,93021,10754,Dikirim,Tidak Ada,0
ORD2610179821354242,2025-02-02,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,404991,93009,16784,Dikirim,Tidak Ada,0
ORD3375185521806714,2025-02-02,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1019171,57829,18412,Dikirim,Tidak Ada,0
TOP871683330060,2025-02-02,Tokopedia,P005,Maru Boots Petualangan,Outdoor,3,499000,1475648,21352,10547,Dikirim,Tidak Ada,0
ORD5353391817783417,2025-02-02,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1295018,99982,18481,Dikirim,Tidak Ada,0
LAZ0460243974,2025-02-02,Lazada,P007,Maru Sandal Malam,Formal,5,319000,1527928,67072,17895,Dikirim,Tidak Ada,0
LAZ7537700788,2025-02-02,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,253024,15976,12511,Dikirim,Tidak Ada,0
ORD7668011896967932,2025-02-03,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,961892,34108,15359,Dikirim,Tidak Ada,0
TOP258205465094,2025-02-03,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1980893,14107,26733,Dikirim,Tidak Ada,0
ORD2569571103999952,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,3,479000,1372403,64597,29858,Dikirim,Tidak Ada,0
BLI0674942043,2025-02-03,Blibli,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1936195,58805,15522,Dikirim,Tidak Ada,0
TOP179802987832,2025-02-03,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1141866,55134,16942,Dikirim,Tidak Ada,0
TOP837265595537,2025-02-03,Tokopedia,P005,Maru Boots Petualangan,Outdoor,3,499000,1441766,55234,18548,Dikirim,Tidak Ada,0
ORD9348874781175379,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,2,389000,721569,56431,27011,Dikirim,Tidak Ada,0
LAZ8063542741,2025-02-03,Lazada,P006,Maru Sneakers Hike,Outdoor,4,359000,1422836,13164,27081,Dikirim,Tidak Ada,0
ORD4713004548919146,2025-02-03,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1193221,3779,15019,Dikirim,Tidak Ada,0
TOP726148112465,2025-02-03,Tokopedia,P003,Maru Heels Profesional,Formal,2,389000,738425,39575,24267,Dikirim,Tidak Ada,0
LAZ8461239274,2025-02-03,Lazada,P006,Maru Sneakers Hike,Outdoor,4,359000,1402518,33482,13697,Dikirim,Tidak Ada,0
ORD3480095281347000,2025-02-03,Shopee,P004,Maru Flat Formal,Formal,2,199000,326175,71825,15079,Dikirim,Tidak Ada,0
ORD2717498905548064,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1143057,23943,17321,Dikirim,Tidak Ada,0
TOP846035756922,2025-02-03,Tokopedia,P003,Maru Heels Profesional,Formal,3,389000,1130643,36357,22886,Dikirim,Tidak Ada,0
ORD5820765153721540,2025-02-03,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2484207,10793,11294,Dikirim,Tidak Ada,0
ORD2105049852508888,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,1,389000,381300,7700,29257,Dikirim,Tidak Ada,0
BLI5197501625,2025-02-03,Blibli,P004,Maru Flat Formal,Formal,2,199000,365233,32767,11525,Dikirim,Tidak Ada,0
LAZ6853741399,2025-02-03,Lazada,P004,Maru Flat Formal,Formal,3,199000,595467,1533,29251,Dikirim,Tidak Ada,0
BLI9001058992,2025-02-03,Blibli,P001,Maru Slip-On Kasual,Kasual,2,249000,457782,40218,22206,Dikirim,Tidak Ada,0
ORD5201245184982779,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1148330,18670,12956,Dikirim,Tidak Ada,0
ORD4125948450255926,2025-02-03,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,933832,62168,20492,Dikirim,Tidak Ada,0
BLI1236274761,2025-02-03,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,756155,50845,12315,Dikirim,Tidak Ada,0
TOP917653600870,2025-02-03,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1898669,96331,26154,Dikirim,Tidak Ada,0
ORD5806140765828764,2025-02-03,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,727012,19988,24395,Dikirim,Tidak Ada,0
BLI4412010085,2025-02-03,Blibli,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1970433,24567,22749,Dikirim,Tidak Ada,0
ORD4451897684218474,2025-02-03,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1033665,43335,11082,Dikirim,Tidak Ada,0
ORD6211283926614849,2025-02-03,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1475623,21377,18288,Dikirim,Tidak Ada,0
LAZ6438831624,2025-02-03,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,723478,23522,18852,Dikirim,Tidak Ada,0
ORD4377531810228527,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,5,479000,2374328,20672,13842,Dikirim,Tidak Ada,0
TOP494197495267,2025-02-03,Tokopedia,P004,Maru Flat Formal,Formal,4,199000,781733,14267,26720,Dikirim,Tidak Ada,0
ORD6090927281444353,2025-02-03,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1965487,29513,15680,Dikirim,Tidak Ada,0
ORD5409541908050879,2025-02-03,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1914667,80333,27699,Dikirim,Tidak Ada,0
TOP369293580431,2025-02-03,Tokopedia,P010,Maru Sport Flats,Olahraga,5,269000,1322956,22044,11344,Dikirim,Tidak Ada,0
BLI5409545756,2025-02-03,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,769536,37464,28246,Dikirim,Tidak Ada,0
TOP084954161455,2025-02-03,Tokopedia,P002,Maru Loafer Elegan,Formal,4,279000,1023194,92806,19748,Dikirim,Tidak Ada,0
ORD9763867950373784,2025-02-03,Shopee,P004,Maru Flat Formal,Formal,1,199000,147931,51069,13520,Dikirim,Tidak Ada,0
LAZ1137774958,2025-02-03,Lazada,P008,Maru Glam Heels,Formal,1,479000,446095,32905,27839,Dikirim,Tidak Ada,0
BLI2241514091,2025-02-03,Blibli,P007,Maru Sandal Malam,Formal,1,319000,237625,81375,29733,Dikirim,Tidak Ada,0
ORD1983303571091230,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,1,479000,399283,79717,11219,Dikirim,Tidak Ada,0
TOP092823076260,2025-02-03,Tokopedia,P001,Maru Slip-On Kasual,Kasual,3,249000,685867,61133,10947,Dikirim,Tidak Ada,0
LAZ3944529575,2025-02-03,Lazada,P002,Maru Loafer Elegan,Formal,2,279000,550282,7718,20069,Dikirim,Tidak Ada,0
LAZ0664758081,2025-02-03,Lazada,P008,Maru Glam Heels,Formal,2,479000,928405,29595,15801,Dikirim,Tidak Ada,0
ORD2936945064998786,2025-02-03,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,483921,54079,29647,Dikirim,Tidak Ada,0
ORD9596508207396719,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,4,479000,1866335,49665,27263,Dikirim,Tidak Ada,0
TOP726288186423,2025-02-03,Tokopedia,P004,Maru Flat Formal,Formal,2,199000,363681,34319,12572,Dikirim,Tidak Ada,0
BLI7187620202,2025-02-03,Blibli,P003,Maru Heels Profesional,Formal,4,389000,1466485,89515,27095,Dikirim,Tidak Ada,0
ORD0330349610475505,2025-02-03,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1313147,31853,21696,Dikirim,Tidak Ada,0
ORD8326110269161434,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,2,479000,953184,4816,11341,Dikirim,Tidak Ada,0
LAZ8123235386,2025-02-03,Lazada,P010,Maru Sport Flats,Olahraga,4,269000,977374,98626,11150,Dikirim,Tidak Ada,0
ORD2581991690143463,2025-02-03,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,507929,30071,25451,Dikirim,Tidak Ada,0
LAZ3401166402,2025-02-03,Lazada,P001,Maru Slip-On Kasual,Kasual,5,249000,1170204,74796,29388,Dikirim,Tidak Ada,0
ORD7071603883414215,2025-02-03,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,462708,95292,28826,Dikirim,Tidak Ada,0
TOP092659868969,2025-02-03,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1950075,45925,19699,Dikirim,Tidak Ada,0
TOP156441652776,2025-02-03,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,203990,65010,21695,Dikirim,Tidak Ada,0
ORD2996955078155849,2025-02-03,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1203136,72864,28341,Dikirim,Tidak Ada,0
LAZ2433579862,2025-02-03,Lazada,P006,Maru Sneakers Hike,Outdoor,1,359000,265003,93997,19047,Dikirim,Tidak Ada,0
TOP621119476293,2025-02-03,Tokopedia,P007,Maru Sandal Malam,Formal,1,319000,295023,23977,21392,Dikirim,Tidak Ada,0
ORD4875287577154422,2025-02-03,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2405993,89007,17487,Dikirim,Tidak Ada,0
TOP432519160226,2025-02-03,Tokopedia,P002,Maru Loafer Elegan,Formal,2,279000,467932,90068,18218,Dikirim,Tidak Ada,0
TOP010931976317,2025-02-03,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1902492,93508,15293,Dikirim,Tidak Ada,0
ORD8073560628492520,2025-02-03,Shopee,P004,Maru Flat Formal,Formal,5,199000,966263,28737,22091,Dikirim,Tidak Ada,0
LAZ2591598497,2025-02-03,Lazada,P008,Maru Glam Heels,Formal,5,479000,2318840,76160,11776,Dikirim,Tidak Ada,0
ORD2197468867187097,2025-02-03,Shopee,P004,Maru Flat Formal,Formal,3,199000,511898,85102,25649,Dikirim,Tidak Ada,0
TOP004585487863,2025-02-03,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1928705,67295,17917,Dikirim,Tidak Ada,0
ORD9888429151248025,2025-02-03,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,990304,7696,16464,Dikirim,Tidak Ada,0
ORD7118198856573082,2025-02-03,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,210108,68892,25483,Dikirim,Tidak Ada,0
TOP873207659704,2025-02-03,Tokopedia,P004,Maru Flat Formal,Formal,5,199000,957605,37395,29985,Dikirim,Tidak Ada,0
ORD4697348078553998,2025-02-03,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1381476,54524,23746,Dikirim,Tidak Ada,0
TOP265147970764,2025-02-03,Tokopedia,P007,Maru Sandal Malam,Formal,1,319000,273750,45250,21782,Dikirim,Tidak Ada,0
TOP189708253846,2025-02-03,Tokopedia,P010,Maru Sport Flats,Olahraga,4,269000,1002115,73885,25379,Dikirim,Tidak Ada,0
LAZ4172358369,2025-02-03,Lazada,P007,Maru Sandal Malam,Formal,5,319000,1511373,83627,22484,Dikirim,Tidak Ada,0
TOP865089106200,2025-02-03,Tokopedia,P007,Maru Sandal Malam,Formal,5,319000,1538834,56166,29430,Dikirim,Tidak Ada,0
TOP536804234049,2025-02-03,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1582566,13434,22858,Dikirim,Tidak Ada,0
ORD2871019932937212,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,3,479000,1399445,37555,27179,Dikirim,Tidak Ada,0
ORD0028457975457237,2025-02-03,Shopee,P008,Maru Glam Heels,Formal,2,479000,880547,77453,21971,Dikirim,Tidak Ada,0
TOP145142663903,2025-02-03,Tokopedia,P006,Maru Sneakers Hike,Outdoor,5,359000,1698798,96202,28573,Dikirim,Tidak Ada,0
TOP123836236994,2025-02-03,Tokopedia,P003,Maru Heels Profesional,Formal,3,389000,1153604,13396,23681,Dikirim,Tidak Ada,0
ORD8622565493983407,2025-02-03,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,177146,71854,12943,Dikirim,Tidak Ada,0
ORD6840169937089759,2025-02-03,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,818489,18511,21164,Dikirim,Tidak Ada,0
ORD4054984959788135,2025-02-03,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,990231,7769,21186,Dikirim,Tidak Ada,0
ORD5639919088113399,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1462078,93922,10320,Dikirim,Tidak Ada,0
ORD5079629832966126,2025-02-03,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1472772,83228,29765,Dikirim,Tidak Ada,0
TOP596705834368,2025-02-04,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,219535,49465,20265,Dikirim,Tidak Ada,0
LAZ0422808542,2025-02-04,Lazada,P002,Maru Loafer Elegan,Formal,2,279000,531233,26767,14114,Dikirim,Tidak Ada,0
ORD2131029499144067,2025-02-04,Shopee,P004,Maru Flat Formal,Formal,2,199000,298495,99505,16287,Dikirim,Tidak Ada,0
ORD1932839435620714,2025-02-04,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,747031,59969,15363,Dikirim,Tidak Ada,0
LAZ3145091802,2025-02-04,Lazada,P002,Maru Loafer Elegan,Formal,1,279000,181560,97440,19366,Dikirim,Tidak Ada,0
TOP324812806932,2025-02-04,Tokopedia,P005,Maru Boots Petualangan,Outdoor,1,499000,442832,56168,21207,Dikirim,Tidak Ada,0
ORD8820080789292158,2025-02-04,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,261645,7355,21229,Dikirim,Tidak Ada,0
LAZ1330847678,2025-02-04,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,734484,12516,15521,Dikirim,Tidak Ada,0
ORD5789531686619681,2025-02-04,Shopee,P004,Maru Flat Formal,Formal,4,199000,746189,49811,15016,Dikirim,Tidak Ada,0
LAZ5787445525,2025-02-04,Lazada,P002,Maru Loafer Elegan,Formal,2,279000,531849,26151,12659,Dikirim,Tidak Ada,0
LAZ1916283363,2025-02-04,Lazada,P010,Maru Sport Flats,Olahraga,4,269000,1051762,24238,26632,Dikirim,Tidak Ada,0
LAZ4904631291,2025-02-04,Lazada,P005,Maru Boots Petualangan,Outdoor,5,499000,2491825,3175,11719,Dikirim,Tidak Ada,0
LAZ8626837756,2025-02-04,Lazada,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1578312,17688,15472,Dikirim,Tidak Ada,0
LAZ1397254992,2025-02-04,Lazada,P008,Maru Glam Heels,Formal,2,479000,938925,19075,13318,Dikirim,Tidak Ada,0
TOP062145259108,2025-02-04,Tokopedia,P001,Maru Slip-On Kasual,Kasual,4,249000,968748,27252,17877,Dikirim,Tidak Ada,0
ORD2016676170077143,2025-02-04,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,197663,51337,18284,Dikirim,Tidak Ada,0
ORD1388479773575536,2025-02-04,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1310028,84972,19150,Dikirim,Tidak Ada,0
TOP129112147798,2025-02-04,Tokopedia,P008,Maru Glam Heels,Formal,3,479000,1404693,32307,29526,Dikirim,Tidak Ada,0
ORD9783004344605474,2025-02-04,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,757673,49327,22289,Dikirim,Tidak Ada,0
ORD2945643339585961,2025-02-04,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,177933,91067,23942,Dikirim,Tidak Ada,0
ORD3934139555837245,2025-02-04,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,488695,69305,18232,Dikirim,Tidak Ada,0
